0,0.00188405
1,0.00170517
2,0.00251425
3,0.00197977
4,0.0019625
5,0.00200916
6,0.00219632
7,0.00198672
8,0.0021329
9,0.00223779
10,0.00216609
11,0.00197749
12,0.00187646
13,0.00187582
14,0.00218439
15,0.00204324
16,0.00201891
17,0.00203692
18,0.00213902
19,0.00193347
20,0.00220946
21,0.00214031
22,0.00201196
23,0.00202055
24,0.00211393
25,0.00183861
26,0.00224212
27,0.00206026
28,0.00196028
29,0.00204806
30,0.00218733
31,0.00191551
32,0.00204605
33,0.0019459
34,0.00230184
35,0.00202444
36,0.002016
37,0.00250521
38,0.00260452
39,0.00254955
40,0.0022587
41,0.0021253
42,0.00271236
43,0.00238899
44,0.00253865
45,0.00216257
46,0.00224234
47,0.00216304
48,0.00219947
49,0.00212986
50,0.00220873
51,0.0020749
52,0.00212782
53,0.00202347
54,0.00220227
55,0.0019942
56,0.00219394
57,0.00182798
58,0.00214343
59,0.0019004
60,0.00202292
61,0.00202517
62,0.00222265
63,0.00202313
64,0.00207202
65,0.00221873
66,0.00275184
67,0.00187586
68,0.00200182
69,0.00180753
70,0.0020199
71,0.00191124
72,0.00200123
73,0.0019898
74,0.00198412
75,0.00202412
76,0.00204149
77,0.00186621
78,0.00246916
79,0.0019406
80,0.00201977
81,0.00181705
82,0.00205923
83,0.00203194
84,0.00202418
85,0.00192817
86,0.00215226
87,0.00193711
88,0.00212334
89,0.00196175
90,0.00227238
91,0.00209356
92,0.00204946
93,0.00190225
94,0.00217146
95,0.00236985
96,0.00246203
97,0.00257661
98,0.0025281
99,0.00209764
100,0.00214413
101,0.00203918
102,0.00209712
103,0.00190225
104,0.00203367
105,0.00216284
106,0.00229739
107,0.00203644
108,0.00195233
109,0.00200067
110,0.00213186
111,0.00190714
112,0.00199777
113,0.0021089
114,0.00213337
115,0.00200384
116,0.00193662
117,0.00196632
118,0.00231291
119,0.00190884
120,0.00190521
121,0.00189486
122,0.00219112
123,0.00189769
124,0.00201607
125,0.00195923
126,0.0021241
127,0.0020767
128,0.00192782
129,0.00204336
130,0.00189391
131,0.00190189
132,0.00197541
133,0.00181796
134,0.00201672
135,0.00214644
136,0.00209635
137,0.0019209
138,0.00197353
139,0.00195619
140,0.00198531
141,0.0019212
142,0.00205004
143,0.00197756
144,0.00187207
145,0.00215577
146,0.00199755
147,0.00202311
148,0.00197371
149,0.00193233
150,0.00208335
151,0.00214259
152,0.0020072
153,0.00194907
154,0.00202735
155,0.00196316
156,0.00198658
157,0.00193589
158,0.00209195
159,0.00202938
160,0.00212467
161,0.00204497
162,0.00211307
163,0.00204243
164,0.00188199
165,0.00187277
166,0.00207148
167,0.00191857
168,0.00212439
169,0.00203228
170,0.0021327
171,0.00199719
172,0.00187639
173,0.00227209
174,0.00218265
175,0.00193893
176,0.00202758
177,0.00227513
178,0.00204287
179,0.00196864
180,0.00215085
181,0.00182243
182,0.00192925
183,0.00183118
184,0.00195433
185,0.00189347
186,0.00193291
187,0.00197364
188,0.0019531
189,0.00181583
190,0.00188417
191,0.00193171
192,0.00195863
193,0.00223342
194,0.00198544
195,0.00202759
196,0.00205868
197,0.00204656
198,0.002092
199,0.00246783
200,0.00251965
201,0.00248375
202,0.00219703
203,0.00228182
204,0.00232476
205,0.00201306
206,0.00221916
207,0.0020542
208,0.0020921
209,0.00204756
210,0.00213275
211,0.00190334
212,0.00201993
213,0.00187625
214,0.0019985
215,0.00192205
216,0.00194612
217,0.00193181
218,0.00182707
219,0.00187934
220,0.00215928
221,0.0020584
222,0.00225978
223,0.00207542
224,0.00210659
225,0.00210954
226,0.00210609
227,0.00203221
228,0.00192975
229,0.00201264
230,0.00223096
231,0.0020449
232,0.00206881
233,0.00234811
234,0.00218297
235,0.00224239
236,0.00205233
237,0.00209538
238,0.00198664
239,0.0019772
240,0.00195445
241,0.00191456
242,0.00201184
243,0.00188716
244,0.00189097
245,0.00203392
246,0.00186808
247,0.0019052
248,0.00203619
249,0.00194195
250,0.00200202
251,0.00198005
252,0.00186425
253,0.00195791
254,0.00216509
255,0.00188763
256,0.00204181
257,0.00236306
258,0.00239117
259,0.0025024
260,0.00211789
261,0.00209099
262,0.00220847
263,0.00219101
264,0.00206249
265,0.00220198
266,0.00201732
267,0.00214742
268,0.00205443
269,0.00220972
270,0.00199497
271,0.00202552
272,0.00204266
273,0.00221549
274,0.00202417
275,0.0020019
276,0.00202457
277,0.00201411
278,0.00190654
279,0.00193202
280,0.00234796
281,0.00191591
282,0.00208483
283,0.00206138
284,0.0019716
285,0.00193974
286,0.00237528
287,0.00226155
288,0.0019363
289,0.00186718
290,0.00195749
291,0.00204465
292,0.00177744
293,0.00203675
294,0.00202349
295,0.00193553
296,0.0019996
297,0.00184601
298,0.00187981
299,0.0020952
300,0.00196166
301,0.00197021
302,0.00216902
303,0.00184569
304,0.00217032
305,0.00215866
306,0.00219737
307,0.00186673
308,0.00192434
309,0.00184584
310,0.00187886
311,0.00178582
312,0.00188092
313,0.00190384
314,0.00221026
315,0.00222122
316,0.00189741
317,0.00195069
318,0.00215443
319,0.00192906
320,0.00193418
321,0.00207183
322,0.00198322
323,0.00197982
324,0.00199316
325,0.00178122
326,0.0021433
327,0.00172655
328,0.00197479
329,0.00179847
330,0.00230717
331,0.00206634
332,0.00236494
333,0.00216749
334,0.00218571
335,0.00203195
336,0.00195177
337,0.00236493
338,0.00198273
339,0.00213406
340,0.00196773
341,0.00187078
342,0.00195292
343,0.00193754
344,0.00201625
345,0.00209882
346,0.00191218
347,0.00187194
348,0.00191191
349,0.00196133
350,0.00205921
351,0.00206261
352,0.00213478
353,0.00199553
354,0.00207979
355,0.00194046
356,0.00192601
357,0.00187682
358,0.00255243
359,0.00186903
360,0.00194283
361,0.00196765
362,0.00217595
363,0.00201963
364,0.00188524
365,0.00216044
366,0.00258187
367,0.00254105
368,0.00214223
369,0.00231082
370,0.00221515
371,0.00219299
372,0.00204646
373,0.00185586
374,0.0021634
375,0.00203003
376,0.00225795
377,0.00213238
378,0.00218346
379,0.00199381
380,0.00198095
381,0.00212065
382,0.00216243
383,0.00203786
384,0.00195636
385,0.00188347
386,0.00220045
387,0.00205731
388,0.00241207
389,0.00195585
390,0.00216643
391,0.00185632
392,0.00207915
393,0.00225464
394,0.00198065
395,0.00200077
396,0.00192366
397,0.00188559
398,0.00199151
399,0.00205465
