1,0.00209627
2,0.0623084
3,0.0619978
4,0.0622129
5,0.0622525
6,0.0620441
7,0.0622125
8,0.0621876
9,0.0622841
10,0.0624029
11,0.0620227
12,0.06227
13,0.0622415
14,0.0621689
15,0.0622971
16,0.0621893
17,0.0620796
18,0.0623074
19,0.0620666
20,0.0619319
21,0.0617956
22,0.0621844
23,0.0621235
24,0.062224
25,0.0622205
26,0.0622058
27,0.0622718
28,0.0622189
29,0.0622532
30,0.0622902
31,0.0622235
32,0.0622371
33,0.0623169
34,0.0616514
35,0.0621495
36,0.0621933
37,0.0623535
38,0.0618975
39,0.06208
40,0.0621676
41,0.0622191
42,0.061926
43,0.0618648
44,0.0621571
45,0.0622713
46,0.0618803
47,0.062269
48,0.0621462
49,0.0621749
50,0.0622272
51,0.0621278
52,0.0619895
53,0.0622695
54,0.0614492
55,0.0622491
56,0.0619529
57,0.0618516
58,0.0620422
59,0.0621482
60,0.0622828
61,0.0621352
62,0.0622449
63,0.0620161
64,0.0622964
65,0.062254
66,0.0618932
67,0.0619879
68,0.0621584
69,0.0621796
70,0.0623512
71,0.0617513
72,0.0622808
73,0.0620236
74,0.0620477
75,0.0622844
76,0.0622042
77,0.0619351
78,0.0617377
79,0.0621801
80,0.062208
81,0.06175
82,0.061959
83,0.0622515
84,0.0621173
85,0.0621925
86,0.0621172
87,0.0619499
88,0.0620887
89,0.0623283
90,0.0619251
91,0.0622663
92,0.0619066
93,0.0621433
94,0.0617624
95,0.0622863
96,0.0621547
97,0.0620974
98,0.0619823
99,0.0622113
100,0.0621163
101,0.0623456
102,0.0614399
103,0.0620943
104,0.0622142
105,0.0622264
106,0.0620865
107,0.0621585
108,0.0620236
109,0.0623618
110,0.0618318
111,0.0620246
112,0.0622703
113,0.0619909
114,0.0621617
115,0.0620589
116,0.0616259
117,0.0621007
118,0.0621713
119,0.061705
120,0.0622215
121,0.0622067
122,0.0620061
123,0.0622333
124,0.0621235
125,0.0622882
126,0.0621872
127,0.062269
128,0.062206
129,0.0622685
130,0.0622087
131,0.0620002
132,0.0622753
133,0.0620767
134,0.0618917
135,0.0622558
136,0.0621515
137,0.0621493
138,0.0621859
139,0.062075
140,0.0622237
141,0.0622406
142,0.0622613
143,0.0621414
144,0.0621903
145,0.0623472
146,0.0621235
147,0.0622397
148,0.0622484
149,0.0619818
150,0.0622789
151,0.0621257
152,0.0621975
153,0.0623167
154,0.0618713
155,0.0622436
156,0.0621528
157,0.0623411
158,0.0618513
159,0.0620721
160,0.0621737
161,0.06227
162,0.0619656
163,0.0622724
164,0.0618476
165,0.0622342
166,0.0623268
167,0.0620071
168,0.0620314
169,0.0621928
170,0.0621624
171,0.0622267
172,0.0621406
173,0.0621738
174,0.0619907
175,0.0621889
176,0.0621405
177,0.0619785
178,0.0622096
179,0.0621946
180,0.0623041
181,0.0621655
182,0.0621376
183,0.0620501
184,0.0623003
185,0.0620885
186,0.0620117
187,0.0618887
188,0.0622251
189,0.0622725
190,0.0617822
191,0.0619092
192,0.0621659
193,0.0622012
194,0.0622045
195,0.0623436
196,0.0620412
197,0.0620895
198,0.0622141
199,0.06216
200,0.0622796
201,0.0622832
202,0.062039
203,0.0621286
204,0.0621675
205,0.0621053
206,0.0622145
207,0.0621737
208,0.0621824
209,0.0623492
210,0.0620477
211,0.0622161
212,0.0618492
213,0.062204
214,0.0621184
215,0.0621915
216,0.0622552
217,0.0622244
218,0.0621108
219,0.0621755
220,0.0621452
221,0.0621124
222,0.061859
223,0.0622515
224,0.0622337
225,0.0620569
226,0.0620366
227,0.062165
228,0.0621739
229,0.0622004
230,0.0621401
231,0.0622737
232,0.0621744
233,0.0622567
234,0.0621202
235,0.0621921
236,0.0619607
237,0.0620865
238,0.062245
239,0.0621785
240,0.0622305
241,0.0623003
242,0.0623366
243,0.0616315
244,0.0621223
245,0.0622248
246,0.0621388
247,0.062142
248,0.0622304
249,0.0621539
250,0.0620303
251,0.0623467
252,0.061999
253,0.0622016
254,0.0622946
255,0.0622776
256,0.062146
257,0.0621139
258,0.0622563
259,0.0620309
260,0.0619742
261,0.0622938
262,0.0620697
263,0.0620392
264,0.0620874
265,0.0621135
266,0.0622513
267,0.0620219
268,0.0620981
269,0.0620542
270,0.0622173
271,0.06229
272,0.0621772
273,0.0622994
274,0.0621667
275,0.062213
276,0.0619176
277,0.0622983
278,0.0616368
279,0.0622041
280,0.0622475
281,0.0618214
282,0.0621729
283,0.0621873
284,0.0620695
285,0.0622335
286,0.0618405
287,0.0621515
288,0.0623483
289,0.0620417
290,0.0621357
291,0.0621539
292,0.0620938
293,0.0621966
294,0.0623002
295,0.0621765
296,0.0623054
297,0.0616397
298,0.0623289
299,0.0620752
300,0.0620005
301,0.0621402
302,0.0622882
303,0.0621065
304,0.0622164
305,0.0622738
306,0.062167
307,0.0621221
308,0.0621734
309,0.0620216
310,0.062208
311,0.0623007
312,0.0622277
313,0.0622551
314,0.0620346
315,0.0618997
316,0.0621695
317,0.0620159
318,0.0622398
319,0.0621268
320,0.0622241
321,0.0622649
322,0.0621488
323,0.0617596
324,0.0622806
325,0.0621619
326,0.0619424
327,0.0621947
328,0.0621813
329,0.0620832
330,0.0622162
331,0.0620667
332,0.0622408
333,0.0619062
334,0.0620912
335,0.0620807
336,0.0623004
337,0.0622709
338,0.0622781
339,0.061984
340,0.0621191
341,0.0622745
342,0.0621339
343,0.0620119
344,0.0622903
345,0.0620652
346,0.0622828
347,0.0619664
348,0.0620967
349,0.0624034
350,0.0617446
351,0.0620636
352,0.0622494
353,0.0623336
354,0.0621461
355,0.0622493
356,0.0623111
357,0.0622736
358,0.062201
359,0.0618763
360,0.0622576
361,0.0621375
362,0.0623033
363,0.062195
364,0.0620425
365,0.06228
366,0.0619422
367,0.0617696
368,0.0621517
369,0.062216
370,0.0621333
371,0.0620769
372,0.0619824
373,0.0621511
374,0.061964
375,0.0620851
376,0.0622844
377,0.0622526
378,0.0619129
379,0.0622734
380,0.0617886
381,0.0622472
382,0.0618006
383,0.0622233
384,0.062173
385,0.0621783
386,0.0622007
387,0.0621843
388,0.0620778
389,0.0621878
390,0.0617451
391,0.0615806
392,0.0621016
393,0.0621962
394,0.0622269
395,0.0622539
396,0.0620855
397,0.0623909
398,0.0615677
399,0.0621982
